s_id,r_id,o_id,confidence,source
87728,6,87736,1.0,radlex
87744,6,87728,1.0,radlex
87896,6,89956,1.0,radlex
87898,6,87896,1.0,radlex
87906,6,87898,1.0,radlex
87926,6,87896,1.0,radlex
87924,6,87896,1.0,radlex
87964,6,87720,1.0,radlex
87939,6,87896,1.0,radlex
87956,6,87928,1.0,radlex
104408,6,103853,1.0,radlex
114491,6,103495,1.0,radlex
107548,6,108234,1.0,radlex
96882,6,103495,1.0,radlex
114492,6,88033,1.0,radlex
114493,6,88033,1.0,radlex
114494,6,107679,1.0,radlex
114495,6,114050,1.0,radlex
87777,6,90657,1.0,radlex
107897,6,87796,1.0,radlex
114496,6,114154,1.0,radlex
114497,6,114496,1.0,radlex
114498,6,87615,1.0,radlex
114499,6,114498,1.0,radlex
114500,6,114498,1.0,radlex
114501,6,107715,1.0,radlex
114502,6,114501,1.0,radlex
114503,6,107679,1.0,radlex
103188,6,87894,1.0,radlex
90858,6,110192,1.0,radlex
90658,6,90722,1.0,radlex
114504,6,87570,1.0,radlex
91354,6,87960,1.0,radlex
91095,6,93153,1.0,radlex
91701,6,112810,1.0,radlex
91664,6,91701,1.0,radlex
114505,6,87570,1.0,radlex
91840,6,89956,1.0,radlex
114506,6,114019,1.0,radlex
114507,6,107679,1.0,radlex
114508,6,89956,1.0,radlex
114509,6,89956,1.0,radlex
91626,6,114509,1.0,radlex
91613,6,114509,1.0,radlex
114510,6,89956,1.0,radlex
91588,6,114510,1.0,radlex
91536,6,90752,1.0,radlex
91561,6,87954,1.0,radlex
91188,6,114508,1.0,radlex
114511,6,114507,1.0,radlex
91130,6,114512,1.0,radlex
114512,6,114508,1.0,radlex
114513,6,114512,1.0,radlex
91118,6,114513,1.0,radlex
91332,6,108732,1.0,radlex
92873,6,97551,1.0,radlex
89949,6,87617,1.0,radlex
89970,6,89962,1.0,radlex
90063,6,89962,1.0,radlex
114514,6,114515,1.0,radlex
89982,6,90063,1.0,radlex
90112,6,90063,1.0,radlex
90076,6,89962,1.0,radlex
89992,6,90076,1.0,radlex
114516,6,89992,1.0,radlex
90013,6,90076,1.0,radlex
114517,6,90013,1.0,radlex
90035,6,90076,1.0,radlex
114518,6,90076,1.0,radlex
90186,6,114518,1.0,radlex
90171,6,114518,1.0,radlex
90153,6,114518,1.0,radlex
90137,6,114518,1.0,radlex
114519,6,90137,1.0,radlex
114520,6,90153,1.0,radlex
90123,6,90076,1.0,radlex
114521,6,87742,1.0,radlex
91200,6,114521,1.0,radlex
114522,6,107679,1.0,radlex
114523,6,112810,1.0,radlex
114524,6,114523,1.0,radlex
87799,6,87670,1.0,radlex
114525,6,87624,1.0,radlex
114526,6,89956,1.0,radlex
114019,6,114526,1.0,radlex
88724,6,90724,1.0,radlex
90855,6,112467,1.0,radlex
114527,6,90855,1.0,radlex
112853,6,87830,1.0,radlex
114528,6,114522,1.0,radlex
113171,6,90469,1.0,radlex
114529,6,108302,1.0,radlex
114530,6,114529,1.0,radlex
114531,6,114529,1.0,radlex
114532,6,114529,1.0,radlex
114533,6,94822,1.0,radlex
114534,6,114533,1.0,radlex
114535,6,114533,1.0,radlex
114536,6,94741,1.0,radlex
114537,6,114536,1.0,radlex
114538,6,114528,1.0,radlex
114539,6,114536,1.0,radlex
114540,6,114541,1.0,radlex
114542,6,114541,1.0,radlex
114543,6,114544,1.0,radlex
114545,6,114544,1.0,radlex
114546,6,95972,1.0,radlex
114547,6,95972,1.0,radlex
114548,6,95970,1.0,radlex
114549,6,114548,1.0,radlex
114550,6,114548,1.0,radlex
114551,6,114522,1.0,radlex
114552,6,97761,1.0,radlex
114553,6,114552,1.0,radlex
114554,6,114552,1.0,radlex
114555,6,97761,1.0,radlex
114556,6,114555,1.0,radlex
114557,6,114555,1.0,radlex
114558,6,87702,1.0,radlex
106243,6,114558,1.0,radlex
114559,6,106243,1.0,radlex
114560,6,90651,1.0,radlex
114561,6,114522,1.0,radlex
114562,6,114560,1.0,radlex
107681,6,114562,1.0,radlex
105228,6,87742,1.0,radlex
107481,6,87617,1.0,radlex
103297,6,87617,1.0,radlex
103518,6,103297,1.0,radlex
114563,6,93492,1.0,radlex
106129,6,114563,1.0,radlex
104900,6,97168,1.0,radlex
114564,6,107679,1.0,radlex
114565,6,108215,1.0,radlex
114566,6,108215,1.0,radlex
114567,6,108215,1.0,radlex
114568,6,108215,1.0,radlex
114569,6,108215,1.0,radlex
114570,6,108215,1.0,radlex
114571,6,108215,1.0,radlex
114572,6,108215,1.0,radlex
114573,6,108215,1.0,radlex
114574,6,108215,1.0,radlex
114575,6,107679,1.0,radlex
114576,6,108215,1.0,radlex
114577,6,108215,1.0,radlex
114578,6,108215,1.0,radlex
114579,6,108215,1.0,radlex
114580,6,108215,1.0,radlex
114581,6,87570,1.0,radlex
114582,6,108215,1.0,radlex
114583,6,108215,1.0,radlex
114584,6,108215,1.0,radlex
114585,6,108215,1.0,radlex
114586,6,107679,1.0,radlex
114587,6,108215,1.0,radlex
114588,6,108215,1.0,radlex
114589,6,108215,1.0,radlex
114590,6,108215,1.0,radlex
114591,6,108215,1.0,radlex
114592,6,108215,1.0,radlex
114593,6,108215,1.0,radlex
114594,6,108215,1.0,radlex
114595,6,108215,1.0,radlex
114596,6,108215,1.0,radlex
114597,6,114586,1.0,radlex
114598,6,108215,1.0,radlex
114599,6,108215,1.0,radlex
114600,6,108215,1.0,radlex
114601,6,114602,1.0,radlex
114603,6,108215,1.0,radlex
114604,6,108215,1.0,radlex
114605,6,108215,1.0,radlex
114606,6,108215,1.0,radlex
114607,6,108215,1.0,radlex
114608,6,87570,1.0,radlex
114609,6,107679,1.0,radlex
114610,6,108215,1.0,radlex
114611,6,108215,1.0,radlex
114612,6,108215,1.0,radlex
114613,6,108215,1.0,radlex
114614,6,108215,1.0,radlex
114615,6,108215,1.0,radlex
114616,6,108215,1.0,radlex
114617,6,108215,1.0,radlex
114618,6,87570,1.0,radlex
114619,6,108215,1.0,radlex
114620,6,107679,1.0,radlex
114621,6,108215,1.0,radlex
114622,6,108215,1.0,radlex
114623,6,108215,1.0,radlex
114624,6,108215,1.0,radlex
114625,6,108215,1.0,radlex
114626,6,108215,1.0,radlex
114627,6,108215,1.0,radlex
114628,6,108215,1.0,radlex
114629,6,108215,1.0,radlex
114630,6,108215,1.0,radlex
108034,6,107679,1.0,radlex
114631,6,108215,1.0,radlex
114632,6,108215,1.0,radlex
114633,6,108215,1.0,radlex
114634,6,108215,1.0,radlex
114635,6,108215,1.0,radlex
114636,6,108215,1.0,radlex
114637,6,108215,1.0,radlex
114638,6,108215,1.0,radlex
114639,6,108215,1.0,radlex
114640,6,108215,1.0,radlex
114641,6,107679,1.0,radlex
114642,6,108215,1.0,radlex
114643,6,108215,1.0,radlex
114644,6,108215,1.0,radlex
114645,6,108215,1.0,radlex
114646,6,108215,1.0,radlex
114647,6,108215,1.0,radlex
114648,6,108215,1.0,radlex
114649,6,108215,1.0,radlex
114650,6,108215,1.0,radlex
114651,6,108215,1.0,radlex
114652,6,114641,1.0,radlex
114653,6,108215,1.0,radlex
114654,6,108215,1.0,radlex
114655,6,108215,1.0,radlex
114656,6,108215,1.0,radlex
114657,6,108215,1.0,radlex
114658,6,108215,1.0,radlex
114659,6,108215,1.0,radlex
114660,6,108215,1.0,radlex
114661,6,108215,1.0,radlex
114662,6,108215,1.0,radlex
114663,6,114641,1.0,radlex
114664,6,108215,1.0,radlex
114665,6,108215,1.0,radlex
114666,6,108215,1.0,radlex
114667,6,108298,1.0,radlex
114668,6,108298,1.0,radlex
114669,6,108215,1.0,radlex
114670,6,108215,1.0,radlex
114671,6,114672,1.0,radlex
114673,6,114672,1.0,radlex
114674,6,114672,1.0,radlex
114675,6,114641,1.0,radlex
114676,6,108215,1.0,radlex
114677,6,108215,1.0,radlex
114678,6,108215,1.0,radlex
114679,6,108215,1.0,radlex
114680,6,108215,1.0,radlex
114681,6,108215,1.0,radlex
114682,6,108215,1.0,radlex
114683,6,108215,1.0,radlex
114684,6,108215,1.0,radlex
114685,6,108215,1.0,radlex
114686,6,104898,1.0,radlex
114687,6,114641,1.0,radlex
114688,6,108215,1.0,radlex
114689,6,108215,1.0,radlex
114690,6,108215,1.0,radlex
114691,6,108215,1.0,radlex
114692,6,108215,1.0,radlex
114693,6,108215,1.0,radlex
114694,6,108215,1.0,radlex
114695,6,108215,1.0,radlex
114696,6,108215,1.0,radlex
114697,6,108215,1.0,radlex
114698,6,114641,1.0,radlex
114699,6,108215,1.0,radlex
114700,6,108215,1.0,radlex
114701,6,108215,1.0,radlex
114702,6,87570,1.0,radlex
114703,6,108215,1.0,radlex
114704,6,108215,1.0,radlex
114705,6,108215,1.0,radlex
114706,6,108215,1.0,radlex
114707,6,108215,1.0,radlex
114708,6,108215,1.0,radlex
114709,6,114641,1.0,radlex
114710,6,108215,1.0,radlex
114711,6,108215,1.0,radlex
114712,6,108215,1.0,radlex
114713,6,87570,1.0,radlex
114714,6,108215,1.0,radlex
114715,6,108215,1.0,radlex
114716,6,108215,1.0,radlex
114717,6,108215,1.0,radlex
114718,6,108215,1.0,radlex
114719,6,87570,1.0,radlex
114720,6,114641,1.0,radlex
114721,6,108215,1.0,radlex
114722,6,108215,1.0,radlex
114723,6,108215,1.0,radlex
114724,6,108215,1.0,radlex
114725,6,108215,1.0,radlex
114726,6,108215,1.0,radlex
114727,6,108215,1.0,radlex
114728,6,108215,1.0,radlex
114729,6,108215,1.0,radlex
114730,6,108215,1.0,radlex
114731,6,114641,1.0,radlex
114732,6,108215,1.0,radlex
114733,6,108215,1.0,radlex
114734,6,108215,1.0,radlex
114735,6,108215,1.0,radlex
114736,6,108215,1.0,radlex
114737,6,108215,1.0,radlex
114738,6,108215,1.0,radlex
114739,6,108215,1.0,radlex
114740,6,108215,1.0,radlex
114741,6,87570,1.0,radlex
114742,6,114641,1.0,radlex
114743,6,108215,1.0,radlex
114744,6,108215,1.0,radlex
114745,6,108215,1.0,radlex
114746,6,108215,1.0,radlex
114747,6,108215,1.0,radlex
114748,6,108215,1.0,radlex
114749,6,108215,1.0,radlex
114750,6,108215,1.0,radlex
114751,6,108215,1.0,radlex
114752,6,108215,1.0,radlex
114753,6,108215,1.0,radlex
114754,6,108215,1.0,radlex
114755,6,108215,1.0,radlex
114756,6,108215,1.0,radlex
114757,6,108215,1.0,radlex
114758,6,108215,1.0,radlex
114759,6,108215,1.0,radlex
114760,6,108215,1.0,radlex
114761,6,108215,1.0,radlex
114762,6,108215,1.0,radlex
114763,6,107679,1.0,radlex
114764,6,108215,1.0,radlex
114765,6,108215,1.0,radlex
114766,6,108215,1.0,radlex
114767,6,108215,1.0,radlex
114768,6,108215,1.0,radlex
114769,6,108215,1.0,radlex
114770,6,108215,1.0,radlex
114771,6,108215,1.0,radlex
114772,6,108215,1.0,radlex
114773,6,108215,1.0,radlex
114774,6,114763,1.0,radlex
114775,6,108215,1.0,radlex
114776,6,108215,1.0,radlex
114777,6,108215,1.0,radlex
114778,6,108215,1.0,radlex
114779,6,108215,1.0,radlex
114780,6,108215,1.0,radlex
114781,6,108215,1.0,radlex
114782,6,108215,1.0,radlex
114783,6,108215,1.0,radlex
114784,6,108215,1.0,radlex
114785,6,114763,1.0,radlex
114786,6,108215,1.0,radlex
114787,6,108215,1.0,radlex
114788,6,108215,1.0,radlex
114789,6,108215,1.0,radlex
114790,6,108215,1.0,radlex
114791,6,108215,1.0,radlex
114792,6,108215,1.0,radlex
114793,6,108215,1.0,radlex
114794,6,108215,1.0,radlex
114795,6,108215,1.0,radlex
114796,6,87570,1.0,radlex
114797,6,114785,1.0,radlex
114798,6,108215,1.0,radlex
114799,6,108215,1.0,radlex
114800,6,108215,1.0,radlex
114801,6,108215,1.0,radlex
114802,6,108215,1.0,radlex
114803,6,108215,1.0,radlex
114804,6,108215,1.0,radlex
114805,6,108215,1.0,radlex
114806,6,108215,1.0,radlex
114807,6,108215,1.0,radlex
114808,6,114785,1.0,radlex
114809,6,108215,1.0,radlex
114810,6,87570,1.0,radlex
114811,6,108215,1.0,radlex
114812,6,108215,1.0,radlex
114813,6,108215,1.0,radlex
114814,6,108215,1.0,radlex
114815,6,108215,1.0,radlex
114816,6,108215,1.0,radlex
114817,6,108215,1.0,radlex
114818,6,108215,1.0,radlex
114819,6,108215,1.0,radlex
114820,6,108215,1.0,radlex
114821,6,108215,1.0,radlex
114822,6,108215,1.0,radlex
114823,6,108215,1.0,radlex
114824,6,108215,1.0,radlex
114825,6,108215,1.0,radlex
114826,6,108215,1.0,radlex
114827,6,108215,1.0,radlex
114828,6,108215,1.0,radlex
114829,6,108215,1.0,radlex
114830,6,108215,1.0,radlex
114831,6,108215,1.0,radlex
114832,6,108215,1.0,radlex
114833,6,108215,1.0,radlex
114834,6,108215,1.0,radlex
114835,6,108215,1.0,radlex
114836,6,108215,1.0,radlex
114837,6,108215,1.0,radlex
114838,6,87570,1.0,radlex
114839,6,107679,1.0,radlex
114840,6,108215,1.0,radlex
114841,6,108215,1.0,radlex
114842,6,87570,1.0,radlex
114843,6,108215,1.0,radlex
114844,6,108215,1.0,radlex
114845,6,114846,1.0,radlex
114847,6,108215,1.0,radlex
114848,6,108215,1.0,radlex
114849,6,108215,1.0,radlex
114850,6,108215,1.0,radlex
114851,6,114839,1.0,radlex
114852,6,108215,1.0,radlex
114853,6,108215,1.0,radlex
114854,6,108215,1.0,radlex
114855,6,108215,1.0,radlex
114856,6,108215,1.0,radlex
114857,6,108215,1.0,radlex
114858,6,108215,1.0,radlex
114859,6,108215,1.0,radlex
114860,6,108215,1.0,radlex
114861,6,108215,1.0,radlex
114862,6,114839,1.0,radlex
114863,6,108215,1.0,radlex
114864,6,108215,1.0,radlex
114865,6,108215,1.0,radlex
114866,6,108215,1.0,radlex
114867,6,108215,1.0,radlex
114868,6,108215,1.0,radlex
114869,6,108215,1.0,radlex
114870,6,108215,1.0,radlex
114871,6,108215,1.0,radlex
114872,6,108215,1.0,radlex
114873,6,107679,1.0,radlex
114874,6,108215,1.0,radlex
114875,6,108215,1.0,radlex
114876,6,108215,1.0,radlex
114877,6,108215,1.0,radlex
114878,6,108215,1.0,radlex
114879,6,108215,1.0,radlex
114880,6,108215,1.0,radlex
114881,6,108215,1.0,radlex
114882,6,108215,1.0,radlex
114883,6,108215,1.0,radlex
114884,6,108215,1.0,radlex
114885,6,108215,1.0,radlex
114886,6,114023,1.0,radlex
114887,6,108215,1.0,radlex
114888,6,108215,1.0,radlex
114889,6,108215,1.0,radlex
114890,6,108215,1.0,radlex
114891,6,108215,1.0,radlex
114892,6,108215,1.0,radlex
114893,6,108215,1.0,radlex
114894,6,107679,1.0,radlex
114895,6,87570,1.0,radlex
114896,6,108215,1.0,radlex
114897,6,108215,1.0,radlex
114898,6,108215,1.0,radlex
114899,6,108215,1.0,radlex
114900,6,108215,1.0,radlex
114901,6,108215,1.0,radlex
114902,6,108215,1.0,radlex
114903,6,108215,1.0,radlex
114904,6,108215,1.0,radlex
114905,6,114906,1.0,radlex
114907,6,114894,1.0,radlex
114908,6,108215,1.0,radlex
114909,6,108215,1.0,radlex
114910,6,108215,1.0,radlex
114911,6,108215,1.0,radlex
114912,6,108215,1.0,radlex
114913,6,108215,1.0,radlex
114914,6,108215,1.0,radlex
114915,6,108215,1.0,radlex
114916,6,108215,1.0,radlex
114917,6,108215,1.0,radlex
114918,6,114894,1.0,radlex
114919,6,108215,1.0,radlex
114920,6,108215,1.0,radlex
114921,6,108215,1.0,radlex
114922,6,108215,1.0,radlex
114923,6,108215,1.0,radlex
114924,6,108215,1.0,radlex
114925,6,108215,1.0,radlex
114926,6,108215,1.0,radlex
114927,6,108215,1.0,radlex
114928,6,108215,1.0,radlex
114929,6,107679,1.0,radlex
114930,6,108215,1.0,radlex
114931,6,108215,1.0,radlex
114932,6,108215,1.0,radlex
114933,6,108215,1.0,radlex
114934,6,108215,1.0,radlex
114935,6,108215,1.0,radlex
114936,6,108215,1.0,radlex
114937,6,108215,1.0,radlex
114938,6,108215,1.0,radlex
114939,6,108215,1.0,radlex
114940,6,107679,1.0,radlex
114941,6,108215,1.0,radlex
114942,6,108215,1.0,radlex
114943,6,108215,1.0,radlex
114944,6,108215,1.0,radlex
114945,6,108215,1.0,radlex
114946,6,108215,1.0,radlex
114947,6,108215,1.0,radlex
114948,6,108215,1.0,radlex
114949,6,108215,1.0,radlex
114950,6,108215,1.0,radlex
107995,6,107679,1.0,radlex
114951,6,108215,1.0,radlex
114952,6,108215,1.0,radlex
114953,6,108215,1.0,radlex
114954,6,108215,1.0,radlex
114955,6,108215,1.0,radlex
114956,6,108215,1.0,radlex
114957,6,87570,1.0,radlex
114958,6,108215,1.0,radlex
114959,6,108215,1.0,radlex
114960,6,108215,1.0,radlex
114961,6,107679,1.0,radlex
114962,6,108215,1.0,radlex
114963,6,108215,1.0,radlex
114964,6,108215,1.0,radlex
114965,6,108215,1.0,radlex
114966,6,108215,1.0,radlex
114967,6,108215,1.0,radlex
114968,6,108215,1.0,radlex
114969,6,87570,1.0,radlex
114970,6,108215,1.0,radlex
114971,6,108215,1.0,radlex
114972,6,114961,1.0,radlex
114973,6,108215,1.0,radlex
114974,6,108215,1.0,radlex
114975,6,108215,1.0,radlex
114976,6,108215,1.0,radlex
114977,6,108215,1.0,radlex
114978,6,108215,1.0,radlex
114979,6,108215,1.0,radlex
114980,6,108215,1.0,radlex
114981,6,108215,1.0,radlex
114982,6,108215,1.0,radlex
114983,6,114198,1.0,radlex
114984,6,108215,1.0,radlex
114985,6,108215,1.0,radlex
114986,6,108215,1.0,radlex
114987,6,108215,1.0,radlex
114988,6,108215,1.0,radlex
114989,6,108215,1.0,radlex
114990,6,108215,1.0,radlex
114991,6,108215,1.0,radlex
114992,6,108215,1.0,radlex
114993,6,108215,1.0,radlex
114994,6,108215,1.0,radlex
114995,6,108215,1.0,radlex
114996,6,108215,1.0,radlex
114997,6,108215,1.0,radlex
114998,6,108215,1.0,radlex
114999,6,87570,1.0,radlex
115000,6,108215,1.0,radlex
115001,6,108215,1.0,radlex
115002,6,108215,1.0,radlex
115003,6,108215,1.0,radlex
115004,6,107679,1.0,radlex
115005,6,108215,1.0,radlex
115006,6,108215,1.0,radlex
115007,6,108215,1.0,radlex
115008,6,108215,1.0,radlex
115009,6,108215,1.0,radlex
115010,6,108215,1.0,radlex
115011,6,108215,1.0,radlex
115012,6,108215,1.0,radlex
115013,6,108215,1.0,radlex
115014,6,108215,1.0,radlex
115015,6,87624,1.0,radlex
115016,6,107679,1.0,radlex
115017,6,108215,1.0,radlex
115018,6,108215,1.0,radlex
115019,6,108215,1.0,radlex
115020,6,108215,1.0,radlex
115021,6,108215,1.0,radlex
115022,6,108215,1.0,radlex
115023,6,108215,1.0,radlex
115024,6,108215,1.0,radlex
115025,6,108215,1.0,radlex
115026,6,108215,1.0,radlex
115027,6,107679,1.0,radlex
115028,6,108215,1.0,radlex
115029,6,108215,1.0,radlex
115030,6,108215,1.0,radlex
115031,6,108215,1.0,radlex
115032,6,108215,1.0,radlex
115033,6,108215,1.0,radlex
115034,6,108215,1.0,radlex
115035,6,108215,1.0,radlex
115036,6,108215,1.0,radlex
115037,6,108215,1.0,radlex
115038,6,107679,1.0,radlex
115039,6,108215,1.0,radlex
115040,6,108215,1.0,radlex
115041,6,108215,1.0,radlex
115042,6,108215,1.0,radlex
115043,6,108215,1.0,radlex
115044,6,108215,1.0,radlex
115045,6,108215,1.0,radlex
115046,6,108215,1.0,radlex
115047,6,108215,1.0,radlex
115048,6,108215,1.0,radlex
115049,6,108215,1.0,radlex
115050,6,108215,1.0,radlex
115051,6,108215,1.0,radlex
115052,6,108215,1.0,radlex
115053,6,108215,1.0,radlex
115054,6,108215,1.0,radlex
115055,6,108215,1.0,radlex
115056,6,108215,1.0,radlex
115057,6,108215,1.0,radlex
115058,6,108215,1.0,radlex
115059,6,107679,1.0,radlex
115060,6,108215,1.0,radlex
115061,6,108215,1.0,radlex
115062,6,108215,1.0,radlex
115063,6,108215,1.0,radlex
115064,6,108215,1.0,radlex
115065,6,108215,1.0,radlex
115066,6,108215,1.0,radlex
115067,6,108215,1.0,radlex
115068,6,108215,1.0,radlex
115069,6,108215,1.0,radlex
115070,6,107679,1.0,radlex
115071,6,108215,1.0,radlex
115072,6,108215,1.0,radlex
115073,6,108215,1.0,radlex
115074,6,108215,1.0,radlex
115075,6,108215,1.0,radlex
115076,6,108215,1.0,radlex
115077,6,108215,1.0,radlex
115078,6,108215,1.0,radlex
115079,6,108215,1.0,radlex
115080,6,108215,1.0,radlex
115081,6,115070,1.0,radlex
115082,6,108215,1.0,radlex
115083,6,108215,1.0,radlex
115084,6,108215,1.0,radlex
115085,6,108215,1.0,radlex
115086,6,108215,1.0,radlex
115087,6,108215,1.0,radlex
115088,6,108215,1.0,radlex
115089,6,108215,1.0,radlex
115090,6,87570,1.0,radlex
115091,6,108215,1.0,radlex
115092,6,107679,1.0,radlex
115093,6,108215,1.0,radlex
115094,6,108215,1.0,radlex
115095,6,108215,1.0,radlex
115096,6,108215,1.0,radlex
115097,6,108215,1.0,radlex
115098,6,108215,1.0,radlex
115099,6,108215,1.0,radlex
115100,6,108215,1.0,radlex
115101,6,108215,1.0,radlex
115102,6,108215,1.0,radlex
115103,6,114198,1.0,radlex
115104,6,108215,1.0,radlex
115105,6,108215,1.0,radlex
115106,6,108215,1.0,radlex
115107,6,108215,1.0,radlex
115108,6,108215,1.0,radlex
115109,6,108215,1.0,radlex
115110,6,108215,1.0,radlex
115111,6,108215,1.0,radlex
115112,6,108215,1.0,radlex
115113,6,108215,1.0,radlex
115114,6,107679,1.0,radlex
115115,6,108215,1.0,radlex
115116,6,108215,1.0,radlex
115117,6,87570,1.0,radlex
115118,6,108215,1.0,radlex
115119,6,108215,1.0,radlex
115120,6,108215,1.0,radlex
115121,6,108215,1.0,radlex
115122,6,108215,1.0,radlex
115123,6,108215,1.0,radlex
115124,6,108215,1.0,radlex
115125,6,87562,1.0,radlex
115126,6,115114,1.0,radlex
115127,6,108215,1.0,radlex
115128,6,108215,1.0,radlex
115129,6,108215,1.0,radlex
115130,6,108215,1.0,radlex
115131,6,108215,1.0,radlex
115132,6,108215,1.0,radlex
115133,6,108215,1.0,radlex
115134,6,108215,1.0,radlex
115135,6,108215,1.0,radlex
115136,6,108215,1.0,radlex
115137,6,108215,1.0,radlex
115138,6,108215,1.0,radlex
115139,6,108215,1.0,radlex
115140,6,108215,1.0,radlex
115141,6,108215,1.0,radlex
115142,6,108215,1.0,radlex
115143,6,108215,1.0,radlex
115144,6,108215,1.0,radlex
115145,6,108215,1.0,radlex
115146,6,108215,1.0,radlex
114293,6,107679,1.0,radlex
115147,6,108215,1.0,radlex
115148,6,108215,1.0,radlex
115149,6,108215,1.0,radlex
115150,6,108215,1.0,radlex
115151,6,108215,1.0,radlex
115152,6,108215,1.0,radlex
115153,6,108215,1.0,radlex
115154,6,108215,1.0,radlex
115155,6,108215,1.0,radlex
115156,6,87570,1.0,radlex
114416,6,114293,1.0,radlex
115157,6,108215,1.0,radlex
115158,6,108215,1.0,radlex
115159,6,108215,1.0,radlex
115160,6,87570,1.0,radlex
115161,6,108215,1.0,radlex
115162,6,108215,1.0,radlex
115163,6,108215,1.0,radlex
115164,6,108215,1.0,radlex
115165,6,108215,1.0,radlex
115166,6,108215,1.0,radlex
115167,6,114416,1.0,radlex
115168,6,108215,1.0,radlex
115169,6,108215,1.0,radlex
115170,6,108215,1.0,radlex
115171,6,108215,1.0,radlex
115172,6,108215,1.0,radlex
115173,6,108215,1.0,radlex
115174,6,108215,1.0,radlex
115175,6,108215,1.0,radlex
115176,6,108215,1.0,radlex
115177,6,87570,1.0,radlex
115178,6,114416,1.0,radlex
115179,6,108215,1.0,radlex
115180,6,108215,1.0,radlex
115181,6,108215,1.0,radlex
115182,6,108215,1.0,radlex
115183,6,108215,1.0,radlex
115184,6,108215,1.0,radlex
115185,6,108215,1.0,radlex
115186,6,108215,1.0,radlex
115187,6,108215,1.0,radlex
115188,6,108215,1.0,radlex
115189,6,115178,1.0,radlex
115190,6,108215,1.0,radlex
115191,6,108215,1.0,radlex
115192,6,108215,1.0,radlex
115193,6,108215,1.0,radlex
115194,6,108215,1.0,radlex
115195,6,108215,1.0,radlex
115196,6,108215,1.0,radlex
115197,6,87570,1.0,radlex
115198,6,108215,1.0,radlex
115199,6,108215,1.0,radlex
115200,6,115189,1.0,radlex
115201,6,108215,1.0,radlex
115202,6,108215,1.0,radlex
115203,6,108215,1.0,radlex
115204,6,108215,1.0,radlex
115205,6,108215,1.0,radlex
115206,6,108215,1.0,radlex
115207,6,108215,1.0,radlex
115208,6,108215,1.0,radlex
115209,6,108215,1.0,radlex
115210,6,108215,1.0,radlex
115211,6,115189,1.0,radlex
115212,6,108215,1.0,radlex
115213,6,108215,1.0,radlex
115214,6,108215,1.0,radlex
115215,6,108215,1.0,radlex
115216,6,108215,1.0,radlex
115217,6,108215,1.0,radlex
115218,6,108215,1.0,radlex
115219,6,108215,1.0,radlex
115220,6,108215,1.0,radlex
115221,6,108215,1.0,radlex
115222,6,115178,1.0,radlex
115223,6,108215,1.0,radlex
115224,6,108215,1.0,radlex
115225,6,108215,1.0,radlex
115226,6,108215,1.0,radlex
115227,6,108215,1.0,radlex
115228,6,108215,1.0,radlex
115229,6,108215,1.0,radlex
115230,6,108215,1.0,radlex
115231,6,108215,1.0,radlex
115232,6,108215,1.0,radlex
115233,6,87958,1.0,radlex
115234,6,115178,1.0,radlex
115235,6,108215,1.0,radlex
115236,6,108215,1.0,radlex
115237,6,108215,1.0,radlex
115238,6,108215,1.0,radlex
115239,6,108215,1.0,radlex
115240,6,108215,1.0,radlex
115241,6,108215,1.0,radlex
115242,6,108215,1.0,radlex
115243,6,108215,1.0,radlex
115244,6,108215,1.0,radlex
114348,6,114416,1.0,radlex
115245,6,108215,1.0,radlex
115246,6,108215,1.0,radlex
115247,6,108215,1.0,radlex
115248,6,108215,1.0,radlex
115249,6,108215,1.0,radlex
115250,6,108215,1.0,radlex
115251,6,114023,1.0,radlex
115252,6,108215,1.0,radlex
115253,6,108215,1.0,radlex
115254,6,108215,1.0,radlex
115255,6,114416,1.0,radlex
115256,6,108215,1.0,radlex
115257,6,108215,1.0,radlex
115258,6,108215,1.0,radlex
115259,6,108215,1.0,radlex
115260,6,108215,1.0,radlex
115261,6,108215,1.0,radlex
115262,6,87570,1.0,radlex
115263,6,108215,1.0,radlex
115264,6,108215,1.0,radlex
115265,6,108215,1.0,radlex
115266,6,114416,1.0,radlex
115267,6,108215,1.0,radlex
115268,6,108215,1.0,radlex
115269,6,108215,1.0,radlex
115270,6,108215,1.0,radlex
115271,6,108215,1.0,radlex
115272,6,108215,1.0,radlex
115273,6,108215,1.0,radlex
115274,6,87570,1.0,radlex
115275,6,108215,1.0,radlex
115276,6,108215,1.0,radlex
115277,6,108215,1.0,radlex
115278,6,87570,1.0,radlex
115279,6,108215,1.0,radlex
115280,6,108215,1.0,radlex
115281,6,108215,1.0,radlex
115282,6,108215,1.0,radlex
115283,6,108215,1.0,radlex
115284,6,108215,1.0,radlex
115285,6,108215,1.0,radlex
115286,6,108215,1.0,radlex
115287,6,114416,1.0,radlex
115288,6,108215,1.0,radlex
115289,6,108215,1.0,radlex
115290,6,108215,1.0,radlex
115291,6,108215,1.0,radlex
115292,6,108215,1.0,radlex
115293,6,108215,1.0,radlex
115294,6,108215,1.0,radlex
115295,6,108215,1.0,radlex
115296,6,108215,1.0,radlex
115297,6,108215,1.0,radlex
115298,6,108215,1.0,radlex
115299,6,108215,1.0,radlex
115300,6,108215,1.0,radlex
115301,6,108215,1.0,radlex
115302,6,108215,1.0,radlex
115303,6,108215,1.0,radlex
